#{"t_start": 1629205224.2267869, "env_id": null}
r,l,t 
-0.777778,3,60.258015
-9.777778,3,60.274111
-0.777778,3,60.29364
-0.777778,3,60.309642
-0.777778,3,60.333606
-0.666667,4,60.349607
-0.777778,3,60.373597
-0.777778,3,60.397365
0.444444,5,60.41304
-9.777778,3,60.428648
-0.777778,3,60.459898
-0.777778,3,60.475518
-0.777778,3,60.506756
-0.777778,3,60.522388
-0.777778,3,60.538012
-9.777778,3,60.553651
1.333333,4,60.58489
-0.777778,3,60.600506
-0.777778,3,60.631759
-0.777778,3,60.64733
-0.777778,3,60.662998
-9.555556,5,60.694259
-0.777778,3,60.764253
-0.777778,3,60.788056
-9.777778,3,60.814437
-0.777778,3,60.838477
-0.777778,3,60.854146
-0.777778,3,60.869723
-0.777778,3,60.869723
-0.777778,3,60.901303
-0.777778,3,60.91683
-0.777778,3,60.93247
-0.777778,3,60.948098
-9.777778,3,60.963719
-0.777778,3,60.97934
-0.777778,3,61.010578
-0.666667,4,61.026201
-9.777778,3,61.041823
-0.777778,3,61.073822
-0.777778,3,61.082026
-0.777778,3,61.113417
-9.777778,3,61.129041
-0.777778,3,61.16032
-9.777778,3,61.175902
-0.777778,3,61.191535
-0.777778,3,61.207159
-0.777778,3,61.238413
-0.666667,4,61.238413
-0.777778,3,61.254021
-9.888889,2,61.269639
-0.777778,3,61.285225
-0.777778,3,61.285225
-0.777778,3,61.300895
-9.777778,3,61.316507
-0.777778,3,61.316507
-9.777778,3,61.332139
-0.777778,3,61.332139
-0.777778,3,61.347769
-0.777778,3,61.363424
-0.777778,3,61.379028
-0.777778,3,61.394654
-0.777778,3,61.410276
-9.777778,3,61.42593
-9.777778,3,61.441523
-0.777778,3,61.519578
-0.777778,3,61.555297
-0.777778,3,61.579295
-0.777778,3,61.59666
-9.777778,3,61.612316
-0.777778,3,61.627903
-0.777778,3,61.627903
-0.777778,3,61.643518
-0.777778,3,61.659141
-0.666667,4,61.659141
-0.777778,3,61.690392
-0.777778,3,61.706022
-0.777778,3,61.72165
-0.666667,4,61.752885
-0.777778,3,61.768531
-0.777778,3,61.784166
-0.666667,4,61.799757
-0.777778,3,61.815397
-0.777778,3,61.846625
-0.777778,3,61.862253
-0.777778,3,61.877885
-0.666667,4,61.909132
-0.777778,3,61.92475
-0.777778,3,61.940374
-9.777778,3,61.971652
-0.666667,4,61.987262
0.444444,5,61.987262
-0.777778,3,62.002858
-0.777778,3,62.018442
-9.555556,5,62.018442
-0.777778,3,62.034102
-0.777778,3,62.060159
-0.777778,3,62.076164
-0.777778,3,62.10012
-9.777778,3,62.11613
-0.777778,3,62.132225
-9.777778,3,62.147924
-0.777778,3,62.163526
-9.777778,3,62.179336
-0.666667,4,62.179336
-0.777778,3,62.263581
-0.777778,3,62.279625
-0.777778,3,62.303658
-0.777778,3,62.303658
-0.777778,3,62.319332
-9.666667,4,62.334942
-0.777778,3,62.334942
-0.777778,3,62.350561
-0.777778,3,62.350561
-0.777778,3,62.366205
-0.777778,3,62.366205
-0.777778,3,62.381836
-0.777778,3,62.397443
-9.777778,3,62.397443
-0.777778,3,62.413075
0.444444,5,62.413075
-0.777778,3,62.428644
-0.777778,3,62.445485
-9.777778,3,62.445485
-9.666667,4,62.461185
-9.555556,5,62.476798
-9.777778,3,62.476798
-0.777778,3,62.492425
-0.666667,4,62.492425
-0.666667,4,62.508065
-9.666667,4,62.523686
-0.777778,3,62.528093
-0.777778,3,62.543773
-9.888889,2,62.543773
-0.666667,4,62.559342
-0.777778,3,62.559342
-0.777778,3,62.575748
-9.777778,3,62.575748
-0.777778,3,62.591713
-9.777778,3,62.591713
-0.777778,3,62.607322
-0.666667,4,62.622954
-0.777778,3,62.622954
-0.777778,3,62.639702
-0.777778,3,62.685014
-0.777778,3,62.701064
-0.777778,3,62.725046
-9.777778,3,62.745706
-0.777778,3,62.761263
-9.666667,4,62.776931
-0.777778,3,62.808173
-9.777778,3,62.823814
-0.777778,3,62.839432
-0.666667,4,62.855041
-9.777778,3,62.870683
-0.777778,3,62.886302
-0.777778,3,62.901952
-0.666667,4,62.933117
-0.777778,3,62.948781
-9.666667,4,62.964414
-9.555556,5,62.995669
-0.777778,3,63.011279
-0.777778,3,63.026875
-0.777778,3,63.042535
-0.777778,3,63.062397
-0.777778,3,63.08647
-0.777778,3,63.110452
-0.777778,3,63.126547
-0.777778,3,63.1507
-0.777778,3,63.164349
-9.666667,4,63.180584
0.444444,5,63.196211
-0.777778,3,63.211884
-0.777778,3,63.243133
-0.666667,4,63.258702
-0.777778,3,63.274329
-0.666667,4,63.289989
-0.777778,3,63.3212
-9.666667,4,63.336858
-0.777778,3,63.352447
-0.777778,3,63.383693
-0.777778,3,63.399318
-9.777778,3,63.41494
-0.777778,3,63.501207
-0.777778,3,63.525196
-0.666667,4,63.541188
-0.666667,4,63.564904
-0.777778,3,63.580528
-0.777778,3,63.596152
-0.777778,3,63.627398
-0.777778,3,63.643088
-0.777778,3,63.658644
-0.777778,3,63.674267
-0.666667,4,63.689891
-0.777778,3,63.721138
-0.777778,3,63.73681
0.444444,5,63.768013
-0.777778,3,63.783639
-9.888889,2,63.802918
-0.777778,3,63.819644
0.444444,5,63.835216
-0.777778,3,63.866462
-9.777778,3,63.882133
-9.777778,3,63.897709
-0.777778,3,63.930069
-0.777778,3,63.945739
-0.777778,3,63.961371
-0.777778,3,63.992621
-0.777778,3,64.008242
-0.777778,3,64.023815
-0.777778,3,64.056202
-0.666667,4,64.080321
-0.777778,3,64.10427
-0.777778,3,64.125072
-9.777778,3,64.141113
-9.666667,4,64.165113
-0.666667,4,64.189103
-0.777778,3,64.213082
-0.777778,3,64.22918
-0.666667,4,64.244907
-0.777778,3,64.276427
-0.777778,3,64.29205
-0.777778,3,64.379006
-0.777778,3,64.403023
-0.777778,3,64.428474
-0.777778,3,64.444152
-0.777778,3,64.475395
-0.777778,3,64.49101
-9.666667,4,64.50666
-0.777778,3,64.522297
-9.777778,3,64.553525
-0.777778,3,64.569161
-0.777778,3,64.584772
-0.777778,3,64.600396
-0.777778,3,64.615955
-0.777778,3,64.631644
-9.777778,3,64.647645
-0.777778,3,64.663554
-0.777778,3,64.679164
-0.777778,3,64.694831
-0.777778,3,64.726047
-9.666667,4,64.741831
-0.777778,3,64.757529
-0.777778,3,64.788772
-0.777778,3,64.804396
-0.777778,3,64.820036
-0.666667,4,64.835654
-0.777778,3,64.851278
-0.777778,3,64.866904
-0.777778,3,64.882525
-9.777778,3,64.898132
-0.777778,3,64.929376
-0.777778,3,64.929376
-0.777778,3,64.945
-0.777778,3,64.96058
-0.777778,3,64.976253
-0.777778,3,64.991912
-9.777778,3,65.007499
-9.777778,3,65.023132
-0.777778,3,65.038753
-0.777778,3,65.071073
-0.777778,3,65.087418
-9.555556,5,65.105327
-0.777778,3,65.185436
-9.888889,2,65.201556
-0.777778,3,65.22561
-9.666667,4,65.249585
-0.777778,3,65.273593
-0.777778,3,65.297361
-0.777778,3,65.312984
-0.777778,3,65.328632
-0.777778,3,65.359862
-0.666667,4,65.375437
-0.777778,3,65.391111
-0.666667,4,65.422364
-0.777778,3,65.437982
-0.666667,4,65.469219
-0.666667,4,65.484845
1.333333,4,65.500472
-0.777778,3,65.516097
-0.777778,3,65.547354
-9.777778,3,65.562969
-0.777778,3,65.578599
1.333333,4,65.59422
-0.777778,3,65.609844
-9.888889,2,65.625472
-0.777778,3,65.641129
-0.666667,4,65.656714
-0.777778,3,65.672332
-0.777778,3,65.703609
-9.666667,4,65.719151
1.333333,4,65.734823
0.444444,5,65.766116
-0.777778,3,65.781692
-0.777778,3,65.812939
-0.666667,4,65.828562
-0.777778,3,65.85982
-0.777778,3,65.875419
-0.777778,3,65.875419
-0.777778,3,65.906682
-0.777778,3,65.922305
-9.777778,3,65.937917
-0.777778,3,66.020769
-0.777778,3,66.044775
-0.777778,3,66.073334
-9.777778,3,66.089377
-0.777778,3,66.113412
-9.777778,3,66.129401
-0.777778,3,66.153396
-9.555556,5,66.177365
-0.777778,3,66.193329
-0.777778,3,66.209324
-9.777778,3,66.233316
-0.777778,3,66.24931
-0.666667,4,66.273309
-9.777778,3,66.289305
-0.777778,3,66.305321
-0.777778,3,66.321305
-0.666667,4,66.345044
0.444444,5,66.360721
-0.777778,3,66.376351
-0.777778,3,66.391965
-0.777778,3,66.407537
-0.777778,3,66.407537
-0.666667,4,66.423195
-0.777778,3,66.438817
-0.777778,3,66.438817
-0.777778,3,66.454444
-9.777778,3,66.470079
-0.777778,3,66.485688
-0.666667,4,66.485688
-0.777778,3,66.501313
-9.777778,3,66.516935
-0.777778,3,66.532561
-0.777778,3,66.552572
-0.777778,3,66.568279
-0.777778,3,66.583878
-0.777778,3,66.615122
-0.777778,3,66.630763
-0.777778,3,66.646364
-9.777778,3,66.677611
-0.777778,3,66.694351
-0.666667,4,66.786873
-0.666667,4,66.8109
-0.777778,3,66.826943
-0.777778,3,66.826943
-0.777778,3,66.842566
-0.777778,3,66.858236
-0.777778,3,66.858236
-0.777778,3,66.873865
-9.666667,4,66.873865
-0.777778,3,66.889476
-9.888889,2,66.889476
-0.777778,3,66.905094
-0.777778,3,66.920692
-0.777778,3,66.920692
-0.777778,3,66.936355
-9.777778,3,66.936355
-9.555556,5,66.951997
-0.777778,3,66.967604
1.333333,4,66.967604
-9.777778,3,66.983229
-9.777778,3,66.983229
-0.777778,3,66.998855
-0.777778,3,66.998855
-0.777778,3,67.014473
-0.666667,4,67.030102
-0.777778,3,67.030102
0.444444,5,67.054635
-0.777778,3,67.062675
-9.555556,5,67.078628
-0.777778,3,67.086665
-0.777778,3,67.094645
-0.777778,3,67.106341
-0.777778,3,67.115749
-0.777778,3,67.123718
-0.777778,3,67.131736
-0.777778,3,67.139722
-0.777778,3,67.147718
-0.777778,3,67.163667
-9.777778,3,67.1717
-0.777778,3,67.211689
-0.777778,3,67.235679
0.444444,5,67.259668
-9.666667,4,67.275663
-0.777778,3,67.299651
-0.777778,3,67.315646
-0.777778,3,67.339644
-0.777778,3,67.363637
1.333333,4,67.379823
-0.777778,3,67.395496
0.444444,5,67.426741
-9.666667,4,67.442388
-0.777778,3,67.473618
-0.777778,3,67.49306
-9.666667,4,67.509106
-0.777778,3,67.544895
-0.777778,3,67.560564
-9.777778,3,67.576205
-9.888889,2,67.591835
-0.777778,3,67.623058
-0.777778,3,67.638681
-9.777778,3,67.655452
-0.777778,3,67.686758
0.444444,5,67.702399
-0.777778,3,67.733631
0.444444,5,67.749253
-0.777778,3,67.764868
-0.777778,3,67.796134
-0.777778,3,67.812335
-0.777778,3,67.828195
-0.777778,3,67.859396
-0.777778,3,67.87502
-0.777778,3,67.890643
-9.777778,3,67.90634
-0.666667,4,67.937558
-0.777778,3,67.953185
-0.777778,3,67.968821
-0.777778,3,67.984421
-9.888889,2,68.000044
-0.777778,3,68.079927
-0.777778,3,68.117201
-9.777778,3,68.133189
-0.777778,3,68.149349
-0.777778,3,68.165031
-0.777778,3,68.180645
-0.777778,3,68.211891
-0.777778,3,68.227514
-9.777778,3,68.243149
-0.777778,3,68.258799
-0.777778,3,68.29
-9.777778,3,68.305624
-0.777778,3,68.321277
-9.777778,3,68.336896
-0.777778,3,68.368125
-9.666667,4,68.383749
-0.777778,3,68.414987
-0.666667,4,68.43061
-0.777778,3,68.446243
-0.777778,3,68.477488
-0.666667,4,68.493115
-9.777778,3,68.524349
-0.666667,4,68.539934
-0.777778,3,68.555562
-9.555556,5,68.586808
-0.777778,3,68.602432
-0.777778,3,68.633725
-0.666667,4,68.649348
-0.777778,3,68.680598
-0.777778,3,68.69624
-0.777778,3,68.711839
-0.777778,3,68.743085
-0.777778,3,68.758711
-9.777778,3,68.774352
-0.777778,3,68.805578
-9.777778,3,68.821212
-0.777778,3,68.836827
-0.777778,3,68.868075
-9.555556,5,68.883703
-0.777778,3,68.899343
-0.777778,3,68.987063
-0.777778,3,69.011093
-9.555556,5,69.02705
-0.777778,3,69.035077
-9.777778,3,69.0432
-0.666667,4,69.063978
-0.777778,3,69.071997
-0.777778,3,69.08004
-0.777778,3,69.088028
-0.777778,3,69.096025
-9.888889,2,69.104016
-0.666667,4,69.119976
-0.777778,3,69.128296
-0.666667,4,69.128296
-0.777778,3,69.143952
-0.777778,3,69.143952
-0.777778,3,69.159554
-9.777778,3,69.175181
-9.777778,3,69.175181
-9.555556,5,69.19084
-9.777778,3,69.19084
-0.777778,3,69.206425
-0.777778,3,69.222045
0.444444,5,69.222045
-0.777778,3,69.237685
-0.777778,3,69.253295
-0.777778,3,69.253295
-9.666667,4,69.273248
-0.666667,4,69.28888
-0.777778,3,69.28888
-0.777778,3,69.304501
-9.666667,4,69.304501
-0.777778,3,69.320163
-0.777778,3,69.335798
1.333333,4,69.335798
-9.888889,2,69.351416
-0.666667,4,69.351416
-9.666667,4,69.367037
-9.777778,3,69.399465
-0.777778,3,69.432214
-0.666667,4,69.45707
-0.777778,3,69.472736
-9.777778,3,69.488352
-9.777778,3,69.488352
-0.777778,3,69.503988
-0.777778,3,69.535192
-0.777778,3,69.550852
-0.777778,3,69.566499
-9.777778,3,69.597715
-0.777778,3,69.597715
-0.777778,3,69.613363
-0.777778,3,69.613363
-9.777778,3,69.636718
-0.777778,3,69.645029
-9.888889,2,69.645029
-0.777778,3,69.660667
-0.777778,3,69.660667
-0.777778,3,69.676292
-0.777778,3,69.676292
-9.777778,3,69.691877
-0.777778,3,69.707537
-0.777778,3,69.707537
-9.666667,4,69.723163
-0.777778,3,69.738748
-0.777778,3,69.738748
-0.777778,3,69.754426
-0.666667,4,69.754426
-0.777778,3,69.770032
-0.777778,3,69.78566
-0.777778,3,69.78566
-0.777778,3,69.801288
-0.777778,3,69.801288
-0.777778,3,69.816895
-0.777778,3,69.832529
-9.666667,4,69.832529
-0.777778,3,69.848176
-0.777778,3,69.863768
-0.777778,3,69.863768
-0.777778,3,69.879395
-0.777778,3,69.879395
-0.666667,4,69.943626
-0.777778,3,69.959603
-0.777778,3,69.983589
-0.666667,4,70.007431
-0.777778,3,70.023057
-0.777778,3,70.054862
-0.777778,3,70.072102
-0.777778,3,70.096091
-0.777778,3,70.120072
-9.666667,4,70.136075
-0.777778,3,70.160064
-0.777778,3,70.176319
-0.666667,4,70.191975
-0.777778,3,70.223243
-0.777778,3,70.238863
1.333333,4,70.254488
-0.777778,3,70.285732
-0.777778,3,70.30135
-0.777778,3,70.30135
-0.777778,3,70.332623
-0.777778,3,70.348179
-0.777778,3,70.363851
-9.888889,2,70.379479
-0.777778,3,70.41071
-0.777778,3,70.426375
-0.777778,3,70.441977
-0.777778,3,70.457591
-0.777778,3,70.473241
-0.777778,3,70.504438
-0.777778,3,70.520083
-0.666667,4,70.535707
-0.666667,4,70.551323
-0.777778,3,70.582565
0.444444,5,70.598202
-0.666667,4,70.615544
-0.777778,3,70.647141
-0.777778,3,70.662763
-0.666667,4,70.693971
-0.777778,3,70.709635
-0.777778,3,70.787755
-0.777778,3,70.824716
0.444444,5,70.848705
-9.666667,4,70.872549
-0.777778,3,70.888182
-0.777778,3,70.919416
-0.777778,3,70.93504
-0.777778,3,70.950674
-0.777778,3,70.98192
-0.666667,4,70.997533
1.333333,4,71.028788
-0.777778,3,71.044422
-0.777778,3,71.068578
-0.777778,3,71.092564
-0.777778,3,71.116546
-0.666667,4,71.132548
-0.777778,3,71.156539
-0.777778,3,71.180529
-0.777778,3,71.196528
-0.777778,3,71.213387
-9.666667,4,71.230898
-9.666667,4,71.246566
-0.666667,4,71.277804
-9.666667,4,71.293433
-0.777778,3,71.309059
-9.777778,3,71.340321
-9.777778,3,71.355941
-0.777778,3,71.371539
-0.777778,3,71.387152
-0.777778,3,71.402799
-0.777778,3,71.434055
0.444444,5,71.449704
-0.777778,3,71.465333
-9.777778,3,71.496495
-0.666667,4,71.496495
-0.777778,3,71.512113
-0.777778,3,71.527821
-0.777778,3,71.559062
-0.777778,3,71.574656
-0.777778,3,71.656375
-0.777778,3,71.672325
-0.777778,3,71.68837
-0.777778,3,71.704042
-0.777778,3,71.735291
-0.777778,3,71.750907
-0.777778,3,71.766531
-0.777778,3,71.782177
-0.777778,3,71.797787
-0.777778,3,71.814574
-9.777778,3,71.830276
-9.777778,3,71.84591
-0.777778,3,71.877144
-0.777778,3,71.892715
-0.777778,3,71.908422
-0.777778,3,71.939635
-9.666667,4,71.955251
-0.777778,3,71.970881
-0.777778,3,72.002131
-0.777778,3,72.017767
-0.666667,4,72.049567
-0.777778,3,72.07099
-9.777778,3,72.086979
-0.777778,3,72.110972
-0.777778,3,72.134962
-0.777778,3,72.158945
-0.777778,3,72.17495
-0.777778,3,72.198941
-0.777778,3,72.214946
-0.777778,3,72.230873
-9.666667,4,72.246933
-0.777778,3,72.262924
-9.777778,3,72.279027
-9.888889,2,72.294701
-0.777778,3,72.310334
-9.888889,2,72.310334
-0.777778,3,72.32594
-0.777778,3,72.341567
-0.777778,3,72.357225
-0.777778,3,72.372817
-0.777778,3,72.388439
-0.777778,3,72.419702
-9.777778,3,72.501091
-0.777778,3,72.525132
-0.777778,3,72.549069
-9.777778,3,72.572803
-0.777778,3,72.588484
-0.777778,3,72.604087
-0.666667,4,72.624066
-0.777778,3,72.639696
-0.777778,3,72.655343
-0.777778,3,72.670938
0.444444,5,72.670938
-0.666667,4,72.686563
-9.888889,2,72.686563
-0.777778,3,72.702191
-0.666667,4,72.717843
-0.777778,3,72.718884
-0.777778,3,72.734562
-9.666667,4,72.734562
-0.777778,3,72.750188
-0.777778,3,72.750188
-0.666667,4,72.765804
-0.777778,3,72.781414
-0.777778,3,72.781414
-9.777778,3,72.797054
-0.777778,3,72.797054
-0.777778,3,72.812678
-0.777778,3,72.828303
-0.666667,4,72.828303
-0.777778,3,72.843923
-0.777778,3,72.859575
-0.777778,3,72.890822
-0.777778,3,72.906428
-0.777778,3,72.922043
-9.666667,4,72.95329
-9.666667,4,72.968912
-0.777778,3,73.000156
-0.777778,3,73.01579
-0.777778,3,73.031402
-0.777778,3,73.063714
-0.777778,3,73.079709
-0.777778,3,73.167622
-0.777778,3,73.191661
-0.777778,3,73.207647
-0.777778,3,73.231594
-0.777778,3,73.247637
-0.777778,3,73.263646
-0.777778,3,73.28762
-0.777778,3,73.311608
-0.777778,3,73.3277
-0.777778,3,73.343385
-0.777778,3,73.37457
-0.777778,3,73.392596
-0.666667,4,73.418844
-0.777778,3,73.434535
-0.777778,3,73.465733
-0.777778,3,73.481404
-0.777778,3,73.498236
-0.777778,3,73.529552
-0.777778,3,73.545115
-0.777778,3,73.560739
-0.777778,3,73.576361
-0.777778,3,73.591983
-0.777778,3,73.623268
-0.777778,3,73.638855
-0.777778,3,73.654478
-0.777778,3,73.670098
-0.777778,3,73.670098
1.333333,4,73.685721
-9.777778,3,73.701423
-0.777778,3,73.717016
-0.666667,4,73.73264
-0.666667,4,73.763891
-0.777778,3,73.77951
-0.777778,3,73.795134
-0.777778,3,73.827157
-9.888889,2,73.84278
-0.777778,3,73.858396
-0.777778,3,73.874025
-9.777778,3,73.905275
-0.666667,4,73.920886
-0.777778,3,73.936517
-9.666667,4,74.025822
-0.777778,3,74.058459
-0.777778,3,74.082455
-0.777778,3,74.098439
-0.666667,4,74.122981
-0.777778,3,74.146988
-9.777778,3,74.154976
-0.777778,3,74.162959
-0.777778,3,74.179144
-0.777778,3,74.19861
-0.777778,3,74.215673
-0.777778,3,74.231666
-9.666667,4,74.247648
-0.777778,3,74.263643
-0.777778,3,74.279813
-9.777778,3,74.295943
-9.666667,4,74.311943
-9.777778,3,74.319935
-0.777778,3,74.341986
-0.777778,3,74.364451
-0.666667,4,74.384182
-0.777778,3,74.416089
-0.666667,4,74.432222
-9.777778,3,74.449279
-0.777778,3,74.464994
-0.777778,3,74.480574
-0.777778,3,74.480574
-0.777778,3,74.496197
-0.777778,3,74.512902
-9.777778,3,74.52853
-0.777778,3,74.544152
-0.777778,3,74.544152
-0.777778,3,74.559775
-0.777778,3,74.5754
-0.777778,3,74.591072
-0.777778,3,74.606693
-0.666667,4,74.622272
1.333333,4,74.637943
-0.666667,4,74.637943
-0.666667,4,74.68481
-9.666667,4,74.703182
-0.666667,4,74.727217
-0.666667,4,74.735502
-0.777778,3,74.766798
-0.777778,3,74.782422
-9.666667,4,74.813682
-0.777778,3,74.829286
-9.666667,4,74.844916
-9.555556,5,74.876168
-0.777778,3,74.891789
-0.777778,3,74.923049
-0.777778,3,74.938652
1.333333,4,74.954287
-0.666667,4,74.969922
-0.777778,3,75.001148
-9.666667,4,75.016772
-0.777778,3,75.032418
-0.777778,3,75.060167
-0.777778,3,75.084364
-0.777778,3,75.100037
-0.666667,4,75.131277
-0.777778,3,75.146898
-0.666667,4,75.178159
-0.777778,3,75.193768
-9.777778,3,75.209404
-9.888889,2,75.225023
-0.777778,3,75.240664
-9.555556,5,75.271895
-9.777778,3,75.287601
-0.777778,3,75.318933
